WORD_ID,WORD,MEANING,DAY,STATUS,LEVEL,AUDIO
471,damage,"손상, 피해",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=damage
472,harbor,"항구, 품다",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=harbor
473,vacant,비어 있는,DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vacant
474,gather,"모으다, 모이다",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=gather
475,candidate,"후보자, 지원자",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=candidate
476,element,"요소, 성분",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=element
477,abandon,"버리다, 포기하다",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abandon
478,landscape,"풍경, 경치",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=landscape
479,journey,"여정, 여행",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=journey
480,background,"배경, 바탕",DAY_16,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=background
481,capacity,"용량, 능력",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=capacity
482,impact,"영향, 충격",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=impact
483,campaign,"캠페인, 운동",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=campaign
484,wealth,"부, 재산",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=wealth
485,heritage,"유산, 전통",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=heritage
486,background,"배경, 바탕",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=background
487,balance,"균형, 잔고",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=balance
488,gather,"모으다, 모이다",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=gather
489,accept,받아들이다,DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=accept
490,object,"물체, 반대하다",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=object
491,laboratory,"실험실, 연구소",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=laboratory
492,damage,"손상, 피해",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=damage
493,identify,"확인하다, 식별하다",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=identify
494,temporary,"일시적인, 임시의",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=temporary
495,justice,"정의, 사법",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=justice
496,quarter,"4분의 1, 구역",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quarter
497,journey,"여정, 여행",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=journey
498,economy,경제,DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=economy
499,familiar,"익숙한, 친근한",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=familiar
500,ability,"능력, 재능",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ability
501,facility,"시설, 기능",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=facility
502,patience,"인내, 끈기",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=patience
503,reasonable,"합리적인, 타당한",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reasonable
504,unique,"독특한, 유일무이한",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unique
505,magnificent,"웅장한, 감명 깊은",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=magnificent
506,narrative,"이야기, 서사",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=narrative
507,valuable,"가치 있는, 귀중한",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=valuable
508,generate,"생성하다, 일으키다",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=generate
509,harbor,"항구, 품다",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=harbor
510,scenery,"경치, 배경",DAY_17,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scenery
511,abandon,"버리다, 포기하다",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abandon
512,reality,"현실, 실제",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reality
513,talent,"재능, 장기",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=talent
514,observe,"관찰하다, 준수하다",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=observe
515,maintain,"유지하다, 주장하다",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=maintain
516,justice,"정의, 사법",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=justice
517,debate,"토론, 논쟁",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=debate
518,heritage,"유산, 전통",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=heritage
519,package,"꾸러미, 포장",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=package
520,generate,"생성하다, 일으키다",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=generate
521,zone,"구역, 지대",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=zone
522,familiar,"익숙한, 친근한",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=familiar
523,knowledge,"지식, 알고 있음",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=knowledge
524,candidate,"후보자, 지원자",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=candidate
525,laboratory,"실험실, 연구소",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=laboratory
526,patience,"인내, 끈기",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=patience
527,sacrifice,"희생, 희생하다",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=sacrifice
528,qualify,자격을 얻다,DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=qualify
529,warning,"경고, 주의",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=warning
530,object,"물체, 반대하다",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=object
531,barrier,"장벽, 장애물",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=barrier
532,narrative,"이야기, 서사",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=narrative
533,magnificent,"웅장한, 감명 깊은",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=magnificent
534,ultimate,"궁극적인, 최후의",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ultimate
535,impact,"영향, 충격",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=impact
536,vacant,비어 있는,DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vacant
537,youth,"젊음, 청년",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=youth
538,element,"요소, 성분",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=element
539,notice,"알림, 알아차리다",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=notice
540,landscape,"풍경, 경치",DAY_18,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=landscape
541,accept,받아들이다,DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=accept
542,economy,경제,DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=economy
543,valuable,"가치 있는, 귀중한",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=valuable
544,temporary,"일시적인, 임시의",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=temporary
545,reasonable,"합리적인, 타당한",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reasonable
546,balance,"균형, 잔고",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=balance
547,facility,"시설, 기능",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=facility
548,quarter,"4분의 1, 구역",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quarter
549,journey,"여정, 여행",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=journey
550,identify,"확인하다, 식별하다",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=identify
551,qualify,자격을 얻다,DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=qualify
552,knowledge,"지식, 알고 있음",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=knowledge
553,scenery,"경치, 배경",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scenery
554,background,"배경, 바탕",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=background
555,maintain,"유지하다, 주장하다",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=maintain
556,observe,"관찰하다, 준수하다",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=observe
557,talent,"재능, 장기",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=talent
558,wealth,"부, 재산",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=wealth
559,unique,"독특한, 유일무이한",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unique
560,harbor,"항구, 품다",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=harbor
561,package,"꾸러미, 포장",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=package
562,campaign,"캠페인, 운동",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=campaign
563,ability,"능력, 재능",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ability
564,damage,"손상, 피해",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=damage
565,landscape,"풍경, 경치",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=landscape
566,reality,"현실, 실제",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reality
567,gather,"모으다, 모이다",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=gather
568,capacity,"용량, 능력",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=capacity
569,sacrifice,"희생, 희생하다",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=sacrifice
570,notice,"알림, 알아차리다",DAY_19,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=notice
571,accept,받아들이다,DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=accept
572,scenery,"경치, 배경",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scenery
573,vacant,비어 있는,DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vacant
574,valuable,"가치 있는, 귀중한",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=valuable
575,debate,"토론, 논쟁",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=debate
576,impact,"영향, 충격",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=impact
577,temporary,"일시적인, 임시의",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=temporary
578,generate,"생성하다, 일으키다",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=generate
579,patience,"인내, 끈기",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=patience
580,ultimate,"궁극적인, 최후의",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ultimate
581,object,"물체, 반대하다",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=object
582,heritage,"유산, 전통",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=heritage
583,youth,"젊음, 청년",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=youth
584,zone,"구역, 지대",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=zone
585,narrative,"이야기, 서사",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=narrative
586,candidate,"후보자, 지원자",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=candidate
587,quarter,"4분의 1, 구역",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quarter
588,familiar,"익숙한, 친근한",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=familiar
589,unique,"독특한, 유일무이한",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unique
590,element,"요소, 성분",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=element
591,warning,"경고, 주의",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=warning
592,wealth,"부, 재산",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=wealth
593,abandon,"버리다, 포기하다",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abandon
594,laboratory,"실험실, 연구소",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=laboratory
595,magnificent,"웅장한, 감명 깊은",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=magnificent
596,barrier,"장벽, 장애물",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=barrier
597,reasonable,"합리적인, 타당한",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reasonable
598,balance,"균형, 잔고",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=balance
599,capacity,"용량, 능력",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=capacity
600,justice,"정의, 사법",DAY_20,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=justice
601,barrier,"장벽, 장애물",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=barrier
602,landscape,"풍경, 경치",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=landscape
603,journey,"여정, 여행",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=journey
604,talent,"재능, 장기",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=talent
605,youth,"젊음, 청년",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=youth
606,abandon,"버리다, 포기하다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abandon
607,gather,"모으다, 모이다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=gather
608,reality,"현실, 실제",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reality
609,knowledge,"지식, 알고 있음",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=knowledge
610,campaign,"캠페인, 운동",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=campaign
611,sacrifice,"희생, 희생하다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=sacrifice
612,background,"배경, 바탕",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=background
613,debate,"토론, 논쟁",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=debate
614,identify,"확인하다, 식별하다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=identify
615,vacant,비어 있는,DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vacant
616,observe,"관찰하다, 준수하다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=observe
617,qualify,자격을 얻다,DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=qualify
618,facility,"시설, 기능",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=facility
619,zone,"구역, 지대",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=zone
620,notice,"알림, 알아차리다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=notice
621,damage,"손상, 피해",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=damage
622,ability,"능력, 재능",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ability
623,ultimate,"궁극적인, 최후의",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ultimate
624,economy,경제,DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=economy
625,harbor,"항구, 품다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=harbor
626,candidate,"후보자, 지원자",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=candidate
627,package,"꾸러미, 포장",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=package
628,maintain,"유지하다, 주장하다",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=maintain
629,element,"요소, 성분",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=element
630,warning,"경고, 주의",DAY_21,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=warning
631,campaign,"캠페인, 운동",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=campaign
632,familiar,"익숙한, 친근한",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=familiar
633,capacity,"용량, 능력",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=capacity
634,scenery,"경치, 배경",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=scenery
635,patience,"인내, 끈기",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=patience
636,magnificent,"웅장한, 감명 깊은",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=magnificent
637,balance,"균형, 잔고",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=balance
638,generate,"생성하다, 일으키다",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=generate
639,accept,받아들이다,DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=accept
640,quarter,"4분의 1, 구역",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=quarter
641,journey,"여정, 여행",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=journey
642,temporary,"일시적인, 임시의",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=temporary
643,impact,"영향, 충격",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=impact
644,justice,"정의, 사법",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=justice
645,reasonable,"합리적인, 타당한",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=reasonable
646,heritage,"유산, 전통",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=heritage
647,facility,"시설, 기능",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=facility
648,background,"배경, 바탕",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=background
649,harbor,"항구, 품다",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=harbor
650,gather,"모으다, 모이다",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=gather
651,wealth,"부, 재산",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=wealth
652,economy,경제,DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=economy
653,ability,"능력, 재능",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=ability
654,narrative,"이야기, 서사",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=narrative
655,object,"물체, 반대하다",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=object
656,unique,"독특한, 유일무이한",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=unique
657,valuable,"가치 있는, 귀중한",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=valuable
658,damage,"손상, 피해",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=damage
659,laboratory,"실험실, 연구소",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=laboratory
660,identify,"확인하다, 식별하다",DAY_22,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=identify
661,vacant,비어 있는,DAY_23,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=vacant
662,debate,"토론, 논쟁",DAY_23,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=debate
663,abandon,"버리다, 포기하다",DAY_23,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=abandon
664,talent,"재능, 장기",DAY_23,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=talent
665,narrative,"이야기, 서사",DAY_23,미암기,Normal,https://translate.google.com/translate_tts?ie=UTF-8&client=tw-ob&tl=en&q=narrative
